Price,Year of built,Size(m2),Floor,HeatingType,N_elevators,N_FacilitiesNearBy(Park),N_SchoolNearBy(Total)
153097,2009,84.5417664,2,individual_heating,5,1,5
153097,2009,84.5417664,1,individual_heating,5,1,5
153097,2005,69.02695872,9,individual_heating,0,0,15
153097,1986,105.0733382,2,central_heating,27,1,6
153097,1986,105.0733382,2,central_heating,27,1,6
153097,2005,69.02695872,3,individual_heating,0,0,15
153097,1992,84.91337856,12,individual_heating,8,0,14
153097,2005,53.14053888,1,individual_heating,0,0,15
153097,1993,59.82955776,10,individual_heating,20,0,17
153539,2005,69.02695872,17,individual_heating,0,0,15
153539,2005,84.91337856,3,individual_heating,0,0,15
153982,1986,84.91337856,11,central_heating,27,1,6
153982,1986,105.0733382,7,central_heating,27,1,6
153982,2006,75.62307456,3,individual_heating,0,0,9
153982,1986,84.91337856,3,central_heating,27,1,6
153982,2005,53.14053888,14,individual_heating,0,0,15
153982,2005,53.14053888,10,individual_heating,0,0,15
153982,2005,53.14053888,5,individual_heating,0,0,15
153982,1993,59.82955776,9,individual_heating,20,0,17
153982,1993,59.82955776,16,individual_heating,20,0,17
153982,1992,59.82955776,4,individual_heating,8,0,14
153982,1992,59.82955776,5,individual_heating,8,0,14
154159,1992,59.82955776,19,individual_heating,8,0,14
154424,2005,84.91337856,18,individual_heating,0,0,15
154424,2005,84.91337856,8,individual_heating,0,0,15
154424,1986,105.0733382,6,central_heating,27,1,6
154424,2005,53.14053888,14,individual_heating,0,0,15
154690,2006,79.61790528,4,individual_heating,11,0,11
154867,2005,84.91337856,8,individual_heating,0,0,15
154867,1986,105.0733382,11,central_heating,27,1,6
154867,2005,84.91337856,16,individual_heating,0,0,15
154867,2006,75.62307456,20,individual_heating,0,0,9
154867,1986,105.0733382,3,central_heating,27,1,6
154867,1986,105.0733382,2,central_heating,27,1,6
154867,1986,121.9816915,3,central_heating,27,1,6
154867,1986,84.91337856,11,central_heating,27,1,6
154867,1986,84.91337856,11,central_heating,27,1,6
154867,1993,84.91337856,21,individual_heating,20,0,17
154867,1993,84.91337856,4,individual_heating,20,0,17
154867,1993,59.82955776,18,individual_heating,20,0,17
154867,1993,84.91337856,19,individual_heating,20,0,17
154867,2005,53.14053888,5,individual_heating,0,0,15
154867,2005,53.14053888,2,individual_heating,0,0,15
154867,1993,59.82955776,15,individual_heating,20,0,17
154867,1993,59.82955776,6,individual_heating,20,0,17
154867,1993,84.91337856,5,individual_heating,20,0,17
154867,1993,59.82955776,18,individual_heating,20,0,17
154867,1992,59.82955776,14,individual_heating,8,0,14
154867,1986,84.5417664,5,individual_heating,2,1,13
154867,1992,59.82955776,7,individual_heating,8,0,14
154867,1992,59.82955776,6,individual_heating,8,0,14
154867,1992,59.82955776,15,individual_heating,8,0,14
154867,2005,53.14053888,17,individual_heating,0,0,15
155309,2009,84.5417664,3,individual_heating,5,1,5
155309,2005,53.14053888,6,individual_heating,0,0,15
155584,2005,84.91337856,2,individual_heating,0,0,15
155752,1986,105.0733382,7,central_heating,27,1,6
155752,2006,83.89144512,4,individual_heating,11,0,11
155752,2005,84.91337856,22,individual_heating,0,0,15
155752,1986,127.9274861,1,central_heating,27,1,6
155752,1986,105.0733382,1,central_heating,27,1,6
155752,1993,84.91337856,2,individual_heating,20,0,17
155752,2005,53.14053888,16,individual_heating,0,0,15
155752,1993,59.82955776,15,individual_heating,20,0,17
155752,1993,59.82955776,20,individual_heating,20,0,17
155752,1993,59.82955776,3,individual_heating,20,0,17
155752,1992,59.82955776,9,individual_heating,8,0,14
156194,2009,84.5417664,1,individual_heating,5,1,5
156637,2009,84.5417664,3,individual_heating,5,1,5
156637,1986,121.9816915,5,central_heating,27,1,6
156637,1986,121.9816915,1,central_heating,27,1,6
156637,2005,53.14053888,12,individual_heating,0,0,15
156637,2005,53.14053888,13,individual_heating,0,0,15
156637,1986,84.5417664,15,individual_heating,2,1,13
156637,1978,83.89144512,8,individual_heating,4,0,11
156637,1992,59.82955776,6,individual_heating,8,0,14
157079,2005,53.14053888,21,individual_heating,0,0,15
157079,1993,59.82955776,9,individual_heating,20,0,17
157079,1993,59.82955776,3,individual_heating,20,0,17
157079,1992,59.82955776,6,individual_heating,8,0,14
157079,1992,59.82955776,7,individual_heating,8,0,14
157522,2008,77.01662016,11,individual_heating,14,1,9
157522,2005,84.91337856,20,individual_heating,0,0,15
157522,2009,84.5417664,14,individual_heating,5,1,5
157522,2005,69.02695872,13,individual_heating,0,0,15
157522,2005,69.02695872,22,individual_heating,0,0,15
157522,1993,84.91337856,18,individual_heating,20,0,17
157522,1993,84.91337856,15,individual_heating,20,0,17
157522,1993,84.91337856,5,individual_heating,20,0,17
157522,1986,84.91337856,10,central_heating,27,1,6
157522,1993,84.91337856,20,individual_heating,20,0,17
157522,1986,84.91337856,2,central_heating,27,1,6
157522,2005,53.14053888,12,individual_heating,0,0,15
157522,2005,53.14053888,1,individual_heating,0,0,15
157522,1993,59.82955776,14,individual_heating,20,0,17
157522,1993,59.82955776,17,individual_heating,20,0,17
157522,1997,59.82955776,4,individual_heating,4,1,7
157876,2009,84.5417664,2,individual_heating,5,1,5
157964,1993,59.82955776,18,individual_heating,20,0,17
157964,1993,59.82955776,7,individual_heating,20,0,17
158407,2006,83.89144512,3,individual_heating,11,0,11
158407,1986,105.0733382,3,central_heating,27,1,6
158407,1993,84.91337856,15,individual_heating,20,0,17
158407,1993,84.91337856,14,individual_heating,20,0,17
158407,1993,84.91337856,10,individual_heating,20,0,17
158407,1986,84.91337856,10,central_heating,27,1,6
158407,2005,53.14053888,17,individual_heating,0,0,15
158407,1993,84.91337856,1,individual_heating,20,0,17
158407,2005,53.14053888,7,individual_heating,0,0,15
158407,1992,84.91337856,19,individual_heating,8,0,14
158407,1993,59.82955776,7,individual_heating,20,0,17
158407,1992,59.82955776,4,individual_heating,8,0,14
158584,2006,79.61790528,8,individual_heating,11,0,11
158849,1992,59.82955776,17,individual_heating,8,0,14
159292,1993,119.6591155,15,individual_heating,20,0,17
159292,2005,84.91337856,21,individual_heating,0,0,15
159292,2006,83.89144512,9,individual_heating,11,0,11
159292,2005,84.91337856,14,individual_heating,0,0,15
159292,1986,105.0733382,12,central_heating,27,1,6
159292,2005,84.91337856,16,individual_heating,0,0,15
159292,2008,77.01662016,4,individual_heating,14,1,9
159292,2009,84.5417664,19,individual_heating,5,1,5
159292,2006,83.89144512,4,individual_heating,11,0,11
159292,2006,83.89144512,12,individual_heating,11,0,11
159292,2009,84.5417664,15,individual_heating,5,1,5
159292,1986,121.9816915,3,central_heating,27,1,6
159292,1992,134.5236019,13,individual_heating,8,0,14
159292,1986,105.0733382,13,central_heating,27,1,6
159292,2006,75.62307456,16,individual_heating,0,0,9
159292,1992,134.5236019,5,individual_heating,8,0,14
159292,1993,134.802311,25,individual_heating,20,0,17
159292,1986,84.91337856,10,central_heating,27,1,6
159292,1986,84.91337856,8,central_heating,27,1,6
159292,1986,105.0733382,1,central_heating,27,1,6
159292,2006,79.61790528,6,individual_heating,11,0,11
159292,2005,69.02695872,3,individual_heating,0,0,15
159292,2007,80.63983872,3,individual_heating,16,2,10
159292,1986,84.91337856,9,central_heating,27,1,6
159292,1992,134.5236019,14,individual_heating,8,0,14
159292,1993,84.91337856,4,individual_heating,20,0,17
159292,1993,84.91337856,6,individual_heating,20,0,17
159292,1993,84.91337856,11,individual_heating,20,0,17
159292,1993,84.91337856,1,individual_heating,20,0,17
159292,1993,59.82955776,21,individual_heating,20,0,17
159292,2005,53.14053888,5,individual_heating,0,0,15
159292,1992,84.91337856,3,individual_heating,8,0,14
159292,1986,84.5417664,15,individual_heating,2,1,13
159292,1993,59.82955776,9,individual_heating,20,0,17
159292,1992,59.82955776,4,individual_heating,8,0,14
159292,1992,59.82955776,8,individual_heating,8,0,14
159292,1992,59.82955776,8,individual_heating,8,0,14
159292,1992,59.82955776,18,individual_heating,8,0,14
159557,2009,84.5417664,3,individual_heating,5,1,5
159557,2005,69.02695872,2,individual_heating,0,0,15
159734,1993,59.82955776,6,individual_heating,20,0,17
160176,2005,84.91337856,16,individual_heating,0,0,15
160176,2006,83.89144512,12,individual_heating,11,0,11
160176,2005,84.91337856,4,individual_heating,0,0,15
160176,1993,59.82955776,11,individual_heating,20,0,17
160637,2007,84.91337856,11,individual_heating,10,1,8
161061,2005,84.91337856,14,individual_heating,0,0,15
161061,2005,84.91337856,17,individual_heating,0,0,15
161061,1986,105.0733382,9,central_heating,27,1,6
161061,2009,84.5417664,10,individual_heating,5,1,5
161061,1986,105.0733382,9,central_heating,27,1,6
161061,1986,105.0733382,8,central_heating,27,1,6
161061,1993,84.91337856,18,individual_heating,20,0,17
161061,2009,84.5417664,1,individual_heating,5,1,5
161061,1993,84.91337856,19,individual_heating,20,0,17
161061,1986,84.91337856,4,central_heating,27,1,6
161061,2005,53.14053888,7,individual_heating,0,0,15
161061,1978,80.91854784,8,individual_heating,4,0,11
161061,1992,59.82955776,11,individual_heating,8,0,14
161061,1992,59.82955776,10,individual_heating,8,0,14
161238,2009,84.5417664,5,individual_heating,5,1,5
161504,2008,77.01662016,4,individual_heating,14,1,9
161504,1993,84.91337856,8,individual_heating,20,0,17
161504,2005,53.14053888,11,individual_heating,0,0,15
161946,2005,84.91337856,18,individual_heating,0,0,15
161946,2006,75.99468672,13,individual_heating,11,0,7
161946,2005,84.91337856,11,individual_heating,0,0,15
161946,2008,77.01662016,6,individual_heating,14,1,9
161946,2005,84.91337856,4,individual_heating,0,0,15
161946,2008,77.01662016,19,individual_heating,14,1,9
161946,2005,84.91337856,16,individual_heating,0,0,15
161946,2008,77.01662016,16,individual_heating,14,1,9
161946,2008,77.01662016,4,individual_heating,14,1,9
161946,1986,105.0733382,8,central_heating,27,1,6
161946,1986,121.9816915,6,central_heating,27,1,6
161946,1993,84.91337856,18,individual_heating,20,0,17
161946,1993,84.91337856,11,individual_heating,20,0,17
161946,1993,84.91337856,8,individual_heating,20,0,17
161946,2005,53.14053888,8,individual_heating,0,0,15
161946,1978,80.91854784,8,individual_heating,4,0,11
162389,2005,53.14053888,9,individual_heating,0,0,15
162743,1993,59.82955776,11,individual_heating,20,0,17
162831,1986,105.0733382,5,central_heating,27,1,6
162831,1993,134.802311,18,individual_heating,20,0,17
162831,2005,84.91337856,8,individual_heating,0,0,15
162831,1986,105.0733382,8,central_heating,27,1,6
162831,2006,83.89144512,7,individual_heating,11,0,11
162831,1986,127.9274861,2,central_heating,27,1,6
162831,2009,84.5417664,3,individual_heating,5,1,5
162831,2006,75.62307456,8,individual_heating,0,0,9
162831,2005,69.02695872,14,individual_heating,0,0,15
162831,2005,69.02695872,5,individual_heating,0,0,15
162831,2005,53.14053888,19,individual_heating,0,0,15
162831,1997,59.82955776,9,individual_heating,4,1,7
163539,2007,84.91337856,26,individual_heating,10,1,8
163716,2005,84.91337856,8,individual_heating,0,0,15
163716,1986,105.0733382,7,central_heating,27,1,6
163716,2005,84.91337856,13,individual_heating,0,0,15
163716,2009,84.5417664,4,individual_heating,5,1,5
163716,2009,84.5417664,3,individual_heating,5,1,5
163716,2009,84.5417664,7,individual_heating,5,1,5
163716,2009,84.5417664,4,individual_heating,5,1,5
163716,2005,84.91337856,17,individual_heating,0,0,15
163716,1993,134.802311,19,individual_heating,20,0,17
163716,1986,127.9274861,1,central_heating,27,1,6
163716,2006,75.62307456,15,individual_heating,0,0,9
163716,2008,84.91337856,23,individual_heating,14,1,9
163716,2005,84.91337856,9,individual_heating,0,0,15
163716,2006,75.62307456,15,individual_heating,0,0,9
163716,2008,77.01662016,2,individual_heating,14,1,9
163716,2006,83.89144512,8,individual_heating,11,0,11
163716,2006,83.89144512,3,individual_heating,11,0,11
163716,1986,127.9274861,1,central_heating,27,1,6
163716,2005,69.02695872,15,individual_heating,0,0,15
163716,1986,105.0733382,4,central_heating,27,1,6
163716,1986,121.9816915,10,central_heating,27,1,6
163716,2005,69.02695872,5,individual_heating,0,0,15
163716,1993,84.91337856,2,individual_heating,20,0,17
163716,1986,105.0733382,2,central_heating,27,1,6
163716,1986,84.91337856,7,central_heating,27,1,6
163716,1993,84.91337856,15,individual_heating,20,0,17
163716,1993,84.91337856,5,individual_heating,20,0,17
163716,1978,83.89144512,9,individual_heating,4,0,11
163716,1992,59.82955776,13,individual_heating,8,0,14
164601,1986,105.0733382,12,central_heating,27,1,6
164601,2005,84.91337856,21,individual_heating,0,0,15
164601,2005,84.91337856,12,individual_heating,0,0,15
164601,2008,77.01662016,9,individual_heating,14,1,9
164601,2006,75.34436544,14,individual_heating,0,0,9
164601,2009,84.5417664,1,individual_heating,5,1,5
164601,1993,84.91337856,15,individual_heating,20,0,17
164601,1986,84.5417664,7,individual_heating,2,1,13
165486,1986,105.0733382,7,central_heating,27,1,6
165486,2005,84.91337856,16,individual_heating,0,0,15
165486,2008,77.01662016,13,individual_heating,14,1,9
165486,2007,84.91337856,8,individual_heating,10,1,8
165486,2008,77.01662016,13,individual_heating,14,1,9
165486,2006,75.99468672,22,individual_heating,11,0,7
165486,2006,75.62307456,17,individual_heating,0,0,9
165486,2005,84.91337856,2,individual_heating,0,0,15
165486,2005,84.91337856,4,individual_heating,0,0,15
165486,2008,77.01662016,5,individual_heating,14,1,9
165486,1993,84.91337856,7,individual_heating,20,0,17
165486,2005,53.14053888,7,individual_heating,0,0,15
165929,1986,121.9816915,4,central_heating,27,1,6
165929,1993,134.802311,4,individual_heating,20,0,17
165929,2005,84.91337856,21,individual_heating,0,0,15
165929,2005,84.91337856,23,individual_heating,0,0,15
165929,1992,134.5236019,3,individual_heating,8,0,14
166371,1986,105.0733382,9,central_heating,27,1,6
166371,2008,84.91337856,14,individual_heating,14,1,9
166371,2005,84.91337856,19,individual_heating,0,0,15
166371,2005,84.91337856,13,individual_heating,0,0,15
166371,1986,105.0733382,7,central_heating,27,1,6
166371,1978,123.2823341,2,individual_heating,4,0,11
166371,1992,134.5236019,7,individual_heating,8,0,14
166371,1993,84.91337856,14,individual_heating,20,0,17
166371,1993,84.91337856,13,individual_heating,20,0,17
166371,1993,59.82955776,14,individual_heating,20,0,17
166371,1992,59.82955776,1,individual_heating,8,0,14
166371,1997,59.82955776,8,individual_heating,4,1,7
166814,2005,109.9971994,6,individual_heating,0,0,15
166814,2005,84.91337856,5,individual_heating,0,0,15
166814,1986,84.91337856,5,central_heating,27,1,6
167256,2005,84.91337856,13,individual_heating,0,0,15
167256,2009,84.5417664,10,individual_heating,5,1,5
167256,2005,84.91337856,19,individual_heating,0,0,15
167256,2005,84.91337856,13,individual_heating,0,0,15
167256,2006,75.34436544,3,individual_heating,0,0,9
167256,2005,69.02695872,1,individual_heating,0,0,15
167256,2005,53.14053888,14,individual_heating,0,0,15
167256,1978,83.89144512,6,individual_heating,4,0,11
167699,2005,84.91337856,8,individual_heating,0,0,15
167699,2005,84.91337856,6,individual_heating,0,0,15
167964,2006,83.89144512,10,individual_heating,11,0,11
167964,2006,83.89144512,14,individual_heating,11,0,11
168141,1986,127.9274861,4,central_heating,27,1,6
168141,1993,134.802311,3,individual_heating,20,0,17
168141,2006,83.89144512,1,individual_heating,11,0,11
168141,2005,84.91337856,20,individual_heating,0,0,15
168141,1993,163.6022534,15,individual_heating,20,0,17
168141,2006,83.89144512,1,individual_heating,11,0,11
168141,1993,163.6022534,16,individual_heating,20,0,17
168141,2006,84.91337856,17,individual_heating,11,0,7
168141,2006,84.91337856,1,individual_heating,11,0,7
168141,2005,84.91337856,12,individual_heating,0,0,15
168141,1993,163.6022534,20,individual_heating,20,0,17
168141,2009,84.5417664,5,individual_heating,5,1,5
168141,2005,84.91337856,9,individual_heating,0,0,15
168141,1993,134.802311,10,individual_heating,20,0,17
168141,2006,83.89144512,6,individual_heating,11,0,11
168141,2005,84.91337856,21,individual_heating,0,0,15
168141,2005,84.91337856,20,individual_heating,0,0,15
168141,2008,77.01662016,4,individual_heating,14,1,9
168141,1993,163.6022534,7,individual_heating,20,0,17
168141,1986,105.0733382,7,central_heating,27,1,6
168141,2005,84.91337856,22,individual_heating,0,0,15
168141,1986,121.9816915,5,central_heating,27,1,6
168141,2008,77.01662016,8,individual_heating,14,1,9
168141,1986,105.0733382,12,central_heating,27,1,6
168141,1986,121.9816915,11,central_heating,27,1,6
168141,2006,84.91337856,4,individual_heating,11,0,7
168141,1986,121.9816915,10,central_heating,27,1,6
168141,1986,105.0733382,13,central_heating,27,1,6
168141,2005,69.02695872,16,individual_heating,0,0,15
168141,1993,84.91337856,23,individual_heating,20,0,17
168141,1986,105.0733382,13,central_heating,27,1,6
